codigo_proyecto;codigo_recurso;año;trimestre;unidad_medida;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
1;7;2023;1;TONELADAS;REGALIAS;1004985;4176
1;2;2023;1;METROS CUBICOS;REGALIAS;49534;0
1;2;2023;2;METROS CUBICOS;REGALIAS;608933;1892
1;4;2023;1;METROS CUBICOS;REGALIAS;3201163;0
1;4;2023;2;METROS CUBICOS;REGALIAS;3258133;1892
1;2;2023;1;METROS CUBICOS;REGALIAS;94066;0
1;2;2023;2;METROS CUBICOS;REGALIAS;136418;0
1;4;2023;1;METROS CUBICOS;REGALIAS;13883;0
1;4;2023;2;METROS CUBICOS;REGALIAS;808913;0
1;9;2023;1;TONELADAS;REGALIAS;8753;8593
1;10;2023;1;TONELADAS;REGALIAS;4234900;3683
1;4;2023;1;METROS CUBICOS;REGALIAS;1942100;725
1;4;2023;2;METROS CUBICOS;REGALIAS;1059000;35
1;2;2023;1;METROS CUBICOS;REGALIAS;551034;2264
1;2;2023;2;METROS CUBICOS;REGALIAS;559582;216
1;4;2023;1;METROS CUBICOS;REGALIAS;2788470;10927
1;4;2023;2;METROS CUBICOS;REGALIAS;8262087;29978
1;2;2023;1;METROS CUBICOS;REGALIAS;626;219
1;4;2023;1;METROS CUBICOS;REGALIAS;15719546;58683
1;4;2023;2;METROS CUBICOS;REGALIAS;1905000;6285
1;2;2023;2;METROS CUBICOS;REGALIAS;70736;0
1;4;2023;2;METROS CUBICOS;REGALIAS;113237;0
1;2;2023;1;METROS CUBICOS;REGALIAS;1260538;6621
1;2;2023;2;METROS CUBICOS;REGALIAS;21233;80
1;4;2023;1;METROS CUBICOS;REGALIAS;7047869;38325
1;4;2023;2;METROS CUBICOS;REGALIAS;7007330;28081
1;2;2023;1;METROS CUBICOS;REGALIAS;10684;0
1;4;2023;1;METROS CUBICOS;REGALIAS;4355229;19815
1;4;2023;2;METROS CUBICOS;REGALIAS;6563048;30568
1;2;2023;1;METROS CUBICOS;REGALIAS;585244;0
1;2;2023;2;METROS CUBICOS;REGALIAS;4512;0
1;4;2023;1;METROS CUBICOS;REGALIAS;82538;0
1;4;2023;2;METROS CUBICOS;REGALIAS;1488978;0
1;2;2023;2;METROS CUBICOS;REGALIAS;2312188;7185
1;4;2023;2;METROS CUBICOS;REGALIAS;1982687;6553
1;1;2023;1;TONELADAS;REGALIAS;499605;2076
1;5;2023;1;GRAMOS;REGALIAS;55344595;6349
1;5;2023;1;GRAMOS;REGALIAS;35304480;4006
1;5;2023;1;GRAMOS;REGALIAS;25055136;2756
1;5;2023;2;GRAMOS;REGALIAS;51391348;5567
1;5;2023;2;GRAMOS;REGALIAS;40099419;4331
1;5;2023;2;GRAMOS;REGALIAS;22409287;2405
1;6;2023;1;GRAMOS;REGALIAS;98544;933
1;6;2023;1;GRAMOS;REGALIAS;44558;400
1;6;2023;1;GRAMOS;REGALIAS;3001;261
1;6;2023;2;GRAMOS;REGALIAS;78555;718
1;6;2023;2;GRAMOS;REGALIAS;53529;483
1;6;2023;2;GRAMOS;REGALIAS;26053;226
1;4;2023;1;METROS CUBICOS;REGALIAS;1591174;6
1;4;2023;1;METROS CUBICOS;REGALIAS;1604;0
1;5;2023;1;GRAMOS;REGALIAS;518000456;58676
1;5;2023;1;GRAMOS;REGALIAS;830369072;91469
1;5;2023;1;GRAMOS;REGALIAS;530898162;57899
1;5;2023;2;GRAMOS;REGALIAS;607527939;65494
1;5;2023;2;GRAMOS;REGALIAS;296568829;31783
1;5;2023;2;GRAMOS;REGALIAS;460790929;49478
1;6;2023;1;GRAMOS;REGALIAS;797858;7141
1;6;2023;1;GRAMOS;REGALIAS;1197544;10462
1;6;2023;1;GRAMOS;REGALIAS;87702;7836
1;6;2023;2;GRAMOS;REGALIAS;983004;9072
1;6;2023;2;GRAMOS;REGALIAS;458147;4047
1;6;2023;2;GRAMOS;REGALIAS;672474;5837
1;5;2023;1;GRAMOS;REGALIAS;21736495;2474
1;5;2023;1;GRAMOS;REGALIAS;79781859;8691
1;5;2023;1;GRAMOS;REGALIAS;59205133;6461
1;5;2023;2;GRAMOS;REGALIAS;37460914;4011
1;5;2023;2;GRAMOS;REGALIAS;66529309;7138
1;5;2023;2;GRAMOS;REGALIAS;30121217;3239
1;6;2023;1;GRAMOS;REGALIAS;28312;266
1;6;2023;1;GRAMOS;REGALIAS;43259;395
1;6;2023;2;GRAMOS;REGALIAS;10929;100
1;6;2023;2;GRAMOS;REGALIAS;50891;444
1;2;2023;1;METROS CUBICOS;REGALIAS;473379;1662
1;4;2023;1;METROS CUBICOS;REGALIAS;168758;630
1;8;2023;1;TONELADAS;REGALIAS;4831834566;100762
1;8;2023;2;TONELADAS;REGALIAS;2468126655;54385
1;7;2023;1;TONELADAS;REGALIAS;3846324;1415
1;1;2023;1;TONELADAS;REGALIAS;1453533;5181
1;4;2023;1;METROS CUBICOS;REGALIAS;7614647;2898
1;4;2023;2;METROS CUBICOS;REGALIAS;7063276;2354
1;8;2023;1;TONELADAS;REGALIAS;328018522;8112
1;8;2023;2;TONELADAS;REGALIAS;56104462;1077
1;8;2023;1;TONELADAS;REGALIAS;1669064605;37186
1;8;2023;2;TONELADAS;REGALIAS;1410321690;42215
1;32;2023;1;TONELADAS;REGALIAS;12200293;420
1;8;2023;1;TONELADAS;REGALIAS;50648265;1807
1;8;2023;2;TONELADAS;REGALIAS;31214570;934
1;8;2023;1;TONELADAS;REGALIAS;212188902;5147
1;8;2023;2;TONELADAS;REGALIAS;22213212;609
1;8;2023;1;TONELADAS;REGALIAS;889791289;22711
1;8;2023;2;TONELADAS;REGALIAS;401921754;12031
1;8;2023;1;TONELADAS;REGALIAS;8139858897;168681
1;8;2023;2;TONELADAS;REGALIAS;4350748955;93309
1;4;2023;1;METROS CUBICOS;REGALIAS;1922175;982
1;4;2023;2;METROS CUBICOS;REGALIAS;2656351;12828
1;8;2023;1;TONELADAS;REGALIAS;106638647;255
1;8;2023;2;TONELADAS;REGALIAS;32354122;968
1;8;2023;1;TONELADAS;REGALIAS;101415205;1966
1;8;2023;2;TONELADAS;REGALIAS;122701348;1959
1;8;2023;1;TONELADAS;REGALIAS;1200393;31
1;9;2023;1;TONELADAS;REGALIAS;7855986;77139
1;9;2023;2;TONELADAS;REGALIAS;8844265;77185
1;7;2023;1;TONELADAS;REGALIAS;2437021;10127
1;7;2023;2;TONELADAS;REGALIAS;2588734;10757
1;1;2023;1;TONELADAS;REGALIAS;99065;3987
1;1;2023;2;TONELADAS;REGALIAS;861361;307
1;8;2023;1;TONELADAS;REGALIAS;421653433;891
1;8;2023;1;TONELADAS;REGALIAS;186299633;5478
1;8;2023;2;TONELADAS;REGALIAS;340413342;1019
1;8;2023;1;TONELADAS;REGALIAS;997006859;21148
1;8;2023;2;TONELADAS;REGALIAS;263542879;5116
1;8;2023;1;TONELADAS;REGALIAS;1292466008;35073
1;8;2023;2;TONELADAS;REGALIAS;711123541;21286
1;4;2023;1;METROS CUBICOS;REGALIAS;1517438;3047
1;4;2023;2;METROS CUBICOS;REGALIAS;2022930;2678
1;8;2023;1;TONELADAS;REGALIAS;1418188616;35791
1;8;2023;2;TONELADAS;REGALIAS;218918513;6552
1;8;2023;1;TONELADAS;REGALIAS;17767124179;293654
1;8;2023;2;TONELADAS;REGALIAS;14057126136;242098
1;9;2023;1;TONELADAS;REGALIAS;105063;1035
1;9;2023;2;TONELADAS;REGALIAS;254653;221
1;8;2023;1;TONELADAS;REGALIAS;708925283;1351
1;8;2023;2;TONELADAS;REGALIAS;801269712;14607
1;8;2023;1;TONELADAS;REGALIAS;1099120138;16604
1;8;2023;2;TONELADAS;REGALIAS;824236048;14192
1;1;2023;1;TONELADAS;REGALIAS;735353;2617
1;1;2023;2;TONELADAS;REGALIAS;569565;203
1;4;2023;1;METROS CUBICOS;REGALIAS;4130433;1484
1;4;2023;2;METROS CUBICOS;REGALIAS;4397839;143
1;2;2023;1;METROS CUBICOS;REGALIAS;1424953;5001
1;2;2023;2;METROS CUBICOS;REGALIAS;1223501;3802
1;4;2023;1;METROS CUBICOS;REGALIAS;1609435;7501
1;4;2023;2;METROS CUBICOS;REGALIAS;1725607;5703
1;2;2023;1;METROS CUBICOS;REGALIAS;1605344;5635
1;4;2023;1;METROS CUBICOS;REGALIAS;759955;2837
1;3;2023;1;METROS CUBICOS;REGALIAS;4439066;35685
1;3;2023;2;METROS CUBICOS;REGALIAS;7748486;52092
1;4;2023;1;METROS CUBICOS;REGALIAS;19694345;73522
1;4;2023;2;METROS CUBICOS;REGALIAS;12595049;41628
1;2;2023;1;METROS CUBICOS;REGALIAS;510846;1793
1;4;2023;1;METROS CUBICOS;REGALIAS;1235832;4613
1;4;2023;2;METROS CUBICOS;REGALIAS;2581535;8528
1;2;2023;2;METROS CUBICOS;REGALIAS;90005;280
1;3;2023;2;METROS CUBICOS;REGALIAS;1021724;10321
1;4;2023;2;METROS CUBICOS;REGALIAS;56414;186
1;5;2023;1;GRAMOS;REGALIAS;858252;97
1;5;2023;2;GRAMOS;REGALIAS;3153396;342
1;5;2023;2;GRAMOS;REGALIAS;1906575;203
1;6;2023;1;GRAMOS;REGALIAS;3798;33
1;6;2023;2;GRAMOS;REGALIAS;8035;74
1;6;2023;2;GRAMOS;REGALIAS;6824;64
1;1;2023;1;TONELADAS;REGALIAS;2359511;841
1;5;2023;1;GRAMOS;REGALIAS;62345086;7072
1;5;2023;1;GRAMOS;REGALIAS;103909125;11506
1;5;2023;1;GRAMOS;REGALIAS;57717157;6277
1;5;2023;2;GRAMOS;REGALIAS;64372254;6986
1;5;2023;2;GRAMOS;REGALIAS;101332444;10887
1;5;2023;2;GRAMOS;REGALIAS;52815707;5678
1;6;2023;1;GRAMOS;REGALIAS;19028;165
1;6;2023;1;GRAMOS;REGALIAS;21739;189
1;6;2023;1;GRAMOS;REGALIAS;14608;133
1;6;2023;2;GRAMOS;REGALIAS;24618;231
1;6;2023;2;GRAMOS;REGALIAS;28176;244
1;6;2023;2;GRAMOS;REGALIAS;202;179
1;2;2023;2;METROS CUBICOS;REGALIAS;192673;599
1;4;2023;2;METROS CUBICOS;REGALIAS;120767;399
1;4;2023;1;METROS CUBICOS;REGALIAS;268;100
1;8;2023;1;TONELADAS;REGALIAS;27291307;697
1;2;2023;1;METROS CUBICOS;REGALIAS;13214003;57952
1;2;2023;2;METROS CUBICOS;REGALIAS;16848885;64067
1;4;2023;1;METROS CUBICOS;REGALIAS;14680245;62768
1;4;2023;2;METROS CUBICOS;REGALIAS;19354089;72164
1;9;2023;1;TONELADAS;REGALIAS;314446;309
1;9;2023;2;TONELADAS;REGALIAS;396969;3464
1;1;2023;1;TONELADAS;REGALIAS;240951;859
1;2;2023;1;METROS CUBICOS;REGALIAS;2647387;9292
1;2;2023;2;METROS CUBICOS;REGALIAS;3766128;11703
1;4;2023;1;METROS CUBICOS;REGALIAS;5807668;21681
1;4;2023;2;METROS CUBICOS;REGALIAS;8261717;27306
1;4;2023;1;METROS CUBICOS;REGALIAS;22385;0
1;5;2023;2;GRAMOS;REGALIAS;25603562;3049
1;5;2023;2;GRAMOS;REGALIAS;17124680;1838
1;5;2023;2;GRAMOS;REGALIAS;10010512;1076
1;6;2023;2;GRAMOS;REGALIAS;2892134;27249
1;6;2023;2;GRAMOS;REGALIAS;743202;6414
1;6;2023;2;GRAMOS;REGALIAS;203892;181
1;8;2023;1;TONELADAS;REGALIAS;24253106;619
1;8;2023;2;TONELADAS;REGALIAS;105110252;224
1;2;2023;1;METROS CUBICOS;REGALIAS;265563;932
1;2;2023;2;METROS CUBICOS;REGALIAS;51212;1591
1;4;2023;1;METROS CUBICOS;REGALIAS;962406;3592
1;4;2023;2;METROS CUBICOS;REGALIAS;120372;398
1;9;2023;1;TONELADAS;REGALIAS;5257241;51722
1;9;2023;2;TONELADAS;REGALIAS;4645210;40539
1;8;2023;1;TONELADAS;REGALIAS;287658644;6641
1;8;2023;2;TONELADAS;REGALIAS;93655957;2795
1;1;2023;1;TONELADAS;REGALIAS;1797957;6408
1;1;2023;2;TONELADAS;REGALIAS;2672;952
1;8;2023;1;TONELADAS;REGALIAS;1093689883;35353
1;8;2023;2;TONELADAS;REGALIAS;620997494;12839
1;31;2023;1;TONELADAS;REGALIAS;104902972;89179
1;31;2023;1;TONELADAS;COMPENSACIÓN;172326052;0
1;31;2023;2;TONELADAS;REGALIAS;128890842;97018
1;31;2023;2;TONELADAS;COMPENSACIÓN;192513385;0
1;2;2023;1;METROS CUBICOS;REGALIAS;3687310;137
1;2;2023;2;METROS CUBICOS;REGALIAS;4388019;1926
1;4;2023;1;METROS CUBICOS;REGALIAS;2500509;137
1;4;2023;2;METROS CUBICOS;REGALIAS;3063360;1926
1;9;2023;1;TONELADAS;REGALIAS;635501;6243
1;17;2023;1;TONELADAS;REGALIAS;813222;4831
1;17;2023;2;TONELADAS;REGALIAS;438512;2451
1;1;2023;2;TONELADAS;REGALIAS;73887;263
1;4;2023;1;METROS CUBICOS;REGALIAS;122977;0
1;2;2023;1;METROS CUBICOS;REGALIAS;2930463;10285
1;2;2023;2;METROS CUBICOS;REGALIAS;3069836;9539
1;4;2023;1;METROS CUBICOS;REGALIAS;2554341;9535
1;4;2023;2;METROS CUBICOS;REGALIAS;3343807;11052
1;9;2023;1;TONELADAS;REGALIAS;2268051;22357
1;9;2023;2;TONELADAS;REGALIAS;2862570;24982
1;5;2023;1;GRAMOS;REGALIAS;19674696;2261
1;5;2023;1;GRAMOS;REGALIAS;21195762;2391
1;5;2023;1;GRAMOS;REGALIAS;25538588;2773
1;5;2023;2;GRAMOS;REGALIAS;33085761;2407
1;5;2023;2;GRAMOS;REGALIAS;38530048;274
1;5;2023;2;GRAMOS;REGALIAS;39193147;2805
1;13;2023;1;METROS CUBICOS;REGALIAS;1376291;18
1;2;2023;1;METROS CUBICOS;REGALIAS;8206;288
1;4;2023;1;METROS CUBICOS;REGALIAS;541077;2001
1;1;2023;1;TONELADAS;REGALIAS;4351694;1551
1;8;2023;1;TONELADAS;REGALIAS;20979450;536
1;8;2023;2;TONELADAS;REGALIAS;39311704;1177
1;9;2023;1;TONELADAS;REGALIAS;3713;366
1;4;2023;1;METROS CUBICOS;REGALIAS;603906;35
1;33;2023;1;TONELADAS;REGALIAS;25404;44
1;8;2023;1;TONELADAS;REGALIAS;815142923;22095
1;5;2023;1;GRAMOS;REGALIAS;4889779;559
1;5;2023;1;GRAMOS;REGALIAS;29684516;3247
1;5;2023;1;GRAMOS;REGALIAS;36561120;399
1;5;2023;2;GRAMOS;REGALIAS;15965593;1703
1;5;2023;2;GRAMOS;REGALIAS;21108053;2265
1;5;2023;2;GRAMOS;REGALIAS;24042212;2585
1;6;2023;1;GRAMOS;REGALIAS;453;43
1;6;2023;1;GRAMOS;REGALIAS;49428;430
1;6;2023;1;GRAMOS;REGALIAS;50262;459
1;6;2023;2;GRAMOS;REGALIAS;23959;225
1;6;2023;2;GRAMOS;REGALIAS;2778;240
1;6;2023;2;GRAMOS;REGALIAS;28243;250
1;31;2023;1;TONELADAS;REGALIAS;2301007;1956
1;31;2023;1;TONELADAS;COMPENSACIÓN;14504153;0
1;31;2023;2;TONELADAS;REGALIAS;1655188;1246
1;31;2023;2;TONELADAS;COMPENSACIÓN;9237026;0
1;31;2023;1;TONELADAS;REGALIAS;20832997;17712
1;31;2023;1;TONELADAS;COMPENSACIÓN;156240771;0
1;31;2023;2;TONELADAS;REGALIAS;47648573;35866
1;31;2023;2;TONELADAS;COMPENSACIÓN;127496420;0
1;3;2023;2;METROS CUBICOS;REGALIAS;24736;0
1;5;2023;1;GRAMOS;REGALIAS;9815940;1122
1;5;2023;1;GRAMOS;REGALIAS;12804002;1587
1;5;2023;1;GRAMOS;REGALIAS;23548121;3277
1;5;2023;2;GRAMOS;REGALIAS;107432878;1285
1;5;2023;2;GRAMOS;REGALIAS;224386363;24725
1;5;2023;2;GRAMOS;REGALIAS;121607833;13232
1;6;2023;1;GRAMOS;REGALIAS;1326;125
1;6;2023;1;GRAMOS;REGALIAS;22381;209
1;6;2023;1;GRAMOS;REGALIAS;42133;437
1;6;2023;2;GRAMOS;REGALIAS;126152;1185
1;6;2023;2;GRAMOS;REGALIAS;294981;2652
1;6;2023;2;GRAMOS;REGALIAS;152689;1363
1;9;2023;1;TONELADAS;REGALIAS;23994619;236168
1;9;2023;2;TONELADAS;REGALIAS;27143774;236739
1;1;2023;1;TONELADAS;REGALIAS;32101865;114415
1;1;2023;2;TONELADAS;REGALIAS;18506034;65958
1;3;2023;2;METROS CUBICOS;REGALIAS;2376791;17092
1;32;2023;1;TONELADAS;REGALIAS;40022883;0
1;32;2023;2;TONELADAS;REGALIAS;38722926;31568
1;2;2023;1;METROS CUBICOS;REGALIAS;2512666;9241
1;4;2023;1;METROS CUBICOS;REGALIAS;1149901;5146
1;5;2023;2;GRAMOS;REGALIAS;51647639;5552
1;6;2023;2;GRAMOS;REGALIAS;16958;149
1;1;2023;1;TONELADAS;REGALIAS;152023;542
1;5;2023;1;GRAMOS;REGALIAS;4432358;500
1;5;2023;2;GRAMOS;REGALIAS;9313638;1
1;5;2023;1;GRAMOS;REGALIAS;58416379;4393
1;5;2023;1;GRAMOS;REGALIAS;69221006;505
1;5;2023;1;GRAMOS;REGALIAS;20618206;15
1;5;2023;2;GRAMOS;REGALIAS;67654552;4811
1;5;2023;2;GRAMOS;REGALIAS;18303129;131
1;5;2023;2;GRAMOS;REGALIAS;131083938;9382
1;2;2023;1;METROS CUBICOS;REGALIAS;177565;621
1;4;2023;1;METROS CUBICOS;REGALIAS;235573;879
1;5;2023;1;GRAMOS;REGALIAS;59497264;6869
1;5;2023;2;GRAMOS;REGALIAS;69509974;7486
1;5;2023;2;GRAMOS;REGALIAS;132543221;14168
1;5;2023;2;GRAMOS;REGALIAS;153788763;16519
1;6;2023;1;GRAMOS;REGALIAS;112038;1061
1;6;2023;2;GRAMOS;REGALIAS;151558;1404
1;6;2023;2;GRAMOS;REGALIAS;292393;2662
1;6;2023;2;GRAMOS;REGALIAS;321927;2805
1;1;2023;1;TONELADAS;REGALIAS;63;225
1;2;2023;1;METROS CUBICOS;REGALIAS;4254273;16993
1;2;2023;2;METROS CUBICOS;REGALIAS;4984764;17743
1;4;2023;1;METROS CUBICOS;REGALIAS;1360882;5917
1;4;2023;2;METROS CUBICOS;REGALIAS;819539;3327
1;5;2023;1;GRAMOS;REGALIAS;12249713;145
1;5;2023;1;GRAMOS;REGALIAS;18658204;2094
1;5;2023;1;GRAMOS;REGALIAS;64630561;7036
1;5;2023;2;GRAMOS;REGALIAS;61509870;6625
1;5;2023;2;GRAMOS;REGALIAS;103671303;11084
1;5;2023;2;GRAMOS;REGALIAS;98402917;10571
1;6;2023;1;GRAMOS;REGALIAS;23726;222
1;6;2023;1;GRAMOS;REGALIAS;4473;389
1;6;2023;1;GRAMOS;REGALIAS;129096;1154
1;6;2023;2;GRAMOS;REGALIAS;11602;1075
1;6;2023;2;GRAMOS;REGALIAS;178239;1621
1;6;2023;2;GRAMOS;REGALIAS;194256;1695
1;2;2023;1;METROS CUBICOS;REGALIAS;2659162;233
1;2;2023;2;METROS CUBICOS;REGALIAS;1465600;0
1;4;2023;1;METROS CUBICOS;REGALIAS;2442980;109
1;4;2023;2;METROS CUBICOS;REGALIAS;1795426;0
1;5;2023;1;GRAMOS;REGALIAS;67168129;8813
1;5;2023;1;GRAMOS;REGALIAS;146734132;19438
1;5;2023;1;GRAMOS;REGALIAS;30916443;3674
1;5;2023;2;GRAMOS;REGALIAS;8544739;916
1;5;2023;2;GRAMOS;REGALIAS;77270147;9926
1;5;2023;2;GRAMOS;REGALIAS;6994714;751
1;6;2023;1;GRAMOS;REGALIAS;127015;131
1;6;2023;1;GRAMOS;REGALIAS;255456;2685
1;6;2023;1;GRAMOS;REGALIAS;54494;515
1;6;2023;2;GRAMOS;REGALIAS;18575;173
1;6;2023;2;GRAMOS;REGALIAS;16964;1711
1;6;2023;2;GRAMOS;REGALIAS;15819;138
1;2;2023;1;METROS CUBICOS;REGALIAS;7510940;22878
1;2;2023;2;METROS CUBICOS;REGALIAS;1090475;0
1;4;2023;1;METROS CUBICOS;REGALIAS;840342;0
1;4;2023;2;METROS CUBICOS;REGALIAS;96422;0
1;2;2023;1;METROS CUBICOS;REGALIAS;4247375;17398
1;2;2023;2;METROS CUBICOS;REGALIAS;5698158;2111
1;4;2023;1;METROS CUBICOS;REGALIAS;4857534;21263
1;4;2023;2;METROS CUBICOS;REGALIAS;6571997;25914
1;5;2023;1;GRAMOS;REGALIAS;14353587;1712
1;5;2023;1;GRAMOS;REGALIAS;18177288;2021
1;5;2023;1;GRAMOS;REGALIAS;27591602;3003
1;5;2023;2;GRAMOS;REGALIAS;19054107;2049
1;5;2023;2;GRAMOS;REGALIAS;34426492;3685
1;5;2023;2;GRAMOS;REGALIAS;21455269;2305
1;6;2023;1;GRAMOS;REGALIAS;36497;369
1;6;2023;1;GRAMOS;REGALIAS;4346;378
1;6;2023;1;GRAMOS;REGALIAS;5763;513
1;6;2023;2;GRAMOS;REGALIAS;38698;359
1;6;2023;2;GRAMOS;REGALIAS;74773;670
1;6;2023;2;GRAMOS;REGALIAS;43434;380
1;5;2023;1;GRAMOS;REGALIAS;172623041;19472
1;5;2023;1;GRAMOS;REGALIAS;196239331;21513
1;5;2023;1;GRAMOS;REGALIAS;134516918;14679
1;5;2023;2;GRAMOS;REGALIAS;163251691;17582
1;5;2023;2;GRAMOS;REGALIAS;321740760;34487
1;5;2023;2;GRAMOS;REGALIAS;238482170;25641
1;6;2023;1;GRAMOS;REGALIAS;2133;25
1;6;2023;1;GRAMOS;REGALIAS;1452121;15411
1;6;2023;2;GRAMOS;REGALIAS;5732071;53901
1;6;2023;2;GRAMOS;REGALIAS;10876206;94533
1;5;2023;1;GRAMOS;REGALIAS;12719865;1502
1;5;2023;1;GRAMOS;REGALIAS;21285066;2379
1;5;2023;1;GRAMOS;REGALIAS;39041199;4251
1;5;2023;2;GRAMOS;REGALIAS;28796284;31
1;5;2023;2;GRAMOS;REGALIAS;39175741;4191
1;5;2023;2;GRAMOS;REGALIAS;40607013;4362
1;6;2023;1;GRAMOS;REGALIAS;29032;275
1;6;2023;1;GRAMOS;REGALIAS;47515;413
1;6;2023;1;GRAMOS;REGALIAS;79794;714
1;6;2023;2;GRAMOS;REGALIAS;55415;513
1;6;2023;2;GRAMOS;REGALIAS;86875;785
1;6;2023;2;GRAMOS;REGALIAS;88806;774
1;2;2023;1;METROS CUBICOS;REGALIAS;5061;1776
1;4;2023;1;METROS CUBICOS;REGALIAS;320338;0
1;4;2023;2;METROS CUBICOS;REGALIAS;3369;0
1;2;2023;1;METROS CUBICOS;REGALIAS;23481;0
1;2;2023;2;METROS CUBICOS;REGALIAS;1671685;5223
1;4;2023;1;METROS CUBICOS;REGALIAS;147193;0
1;4;2023;2;METROS CUBICOS;REGALIAS;1380659;4582
1;5;2023;1;GRAMOS;REGALIAS;14959930;1792
1;5;2023;1;GRAMOS;REGALIAS;20486626;2302
1;5;2023;1;GRAMOS;REGALIAS;44893789;4886
1;5;2023;2;GRAMOS;REGALIAS;24946619;2686
1;5;2023;2;GRAMOS;REGALIAS;55611653;5951
1;5;2023;2;GRAMOS;REGALIAS;38866570;4176
1;6;2023;1;GRAMOS;REGALIAS;26753;257
1;6;2023;1;GRAMOS;REGALIAS;42889;373
1;6;2023;1;GRAMOS;REGALIAS;95834;854
1;6;2023;2;GRAMOS;REGALIAS;48713;451
1;6;2023;2;GRAMOS;REGALIAS;105862;950
1;6;2023;2;GRAMOS;REGALIAS;71241;624
1;2;2023;1;METROS CUBICOS;REGALIAS;40291856;138929
1;2;2023;2;METROS CUBICOS;REGALIAS;1095226;0
1;4;2023;1;METROS CUBICOS;REGALIAS;35740631;129223
1;4;2023;2;METROS CUBICOS;REGALIAS;1268556;0
1;9;2023;1;TONELADAS;REGALIAS;72367666;713353
1;9;2023;2;TONELADAS;REGALIAS;686572;5991
1;2;2023;1;METROS CUBICOS;REGALIAS;1046278;4073
1;2;2023;2;METROS CUBICOS;REGALIAS;547203;1672
1;4;2023;1;METROS CUBICOS;REGALIAS;809306;2716
1;4;2023;2;METROS CUBICOS;REGALIAS;623811;2043
1;28;2023;1;METROS CUBICOS;REGALIAS;4204;172
1;28;2023;1;METROS CUBICOS;REGALIAS;1231230;495
1;28;2023;2;METROS CUBICOS;REGALIAS;32022;12
1;2;2023;1;METROS CUBICOS;REGALIAS;20015900;78899
1;2;2023;2;METROS CUBICOS;REGALIAS;4138395;16425
1;4;2023;1;METROS CUBICOS;REGALIAS;9372284;43482
1;4;2023;2;METROS CUBICOS;REGALIAS;5585067;23775
1;19;2023;2;TONELADAS;REGALIAS;11343000;230
1;10;2023;1;TONELADAS;REGALIAS;102052;267
1;10;2023;2;TONELADAS;REGALIAS;109942;255
1;5;2023;1;GRAMOS;REGALIAS;6118849;690
1;5;2023;1;GRAMOS;REGALIAS;9695539;1072
1;5;2023;1;GRAMOS;REGALIAS;18063670;1967
1;5;2023;2;GRAMOS;REGALIAS;8660765;929
1;5;2023;2;GRAMOS;REGALIAS;14445801;1548
1;5;2023;2;GRAMOS;REGALIAS;11233637;1207
1;6;2023;1;GRAMOS;REGALIAS;15398;134
1;6;2023;1;GRAMOS;REGALIAS;19369;168
1;6;2023;1;GRAMOS;REGALIAS;37078;331
1;6;2023;2;GRAMOS;REGALIAS;18654;174
1;6;2023;2;GRAMOS;REGALIAS;31012;275
1;6;2023;2;GRAMOS;REGALIAS;22172;194
1;8;2023;1;TONELADAS;REGALIAS;23069100;1234
1;8;2023;2;TONELADAS;REGALIAS;4728924;142
1;2;2023;1;METROS CUBICOS;REGALIAS;1003288;402
1;15;2023;1;METROS CUBICOS;REGALIAS;4358717;7535
1;15;2023;2;METROS CUBICOS;REGALIAS;2052843;2188
1;3;2023;2;METROS CUBICOS;REGALIAS;1023319;7283
1;1;2023;1;TONELADAS;REGALIAS;9999477;36356
1;1;2023;2;TONELADAS;REGALIAS;2168047;7727
1;2;2023;1;METROS CUBICOS;REGALIAS;499734;1754
1;4;2023;1;METROS CUBICOS;REGALIAS;1466182;5472
1;4;2023;2;METROS CUBICOS;REGALIAS;6408250;21174
1;34;2023;1;TONELADAS;REGALIAS;4451216;176
1;1;2023;1;TONELADAS;REGALIAS;447;1593
1;2;2023;1;METROS CUBICOS;REGALIAS;1850048;6492
1;2;2023;2;METROS CUBICOS;REGALIAS;1588499;4936
1;4;2023;1;METROS CUBICOS;REGALIAS;2089565;9738
1;4;2023;2;METROS CUBICOS;REGALIAS;2240393;7405
1;1;2023;1;TONELADAS;REGALIAS;3912989;13946
1;1;2023;2;TONELADAS;REGALIAS;2092180;7457
1;4;2023;1;METROS CUBICOS;REGALIAS;197986;739
1;4;2023;2;METROS CUBICOS;REGALIAS;413215;1365
1;3;2023;1;METROS CUBICOS;REGALIAS;1492800;12
1;8;2023;1;TONELADAS;REGALIAS;147923021;6131
1;8;2023;2;TONELADAS;REGALIAS;102421920;4691
1;2;2023;1;METROS CUBICOS;REGALIAS;2835470;1223
1;2;2023;2;METROS CUBICOS;REGALIAS;1248102;3871
1;4;2023;1;METROS CUBICOS;REGALIAS;599065;2838
1;5;2023;2;GRAMOS;REGALIAS;28807267;439
1;2;2023;1;METROS CUBICOS;REGALIAS;2519935;8843
1;4;2023;1;METROS CUBICOS;REGALIAS;997167;3723
1;2;2023;1;METROS CUBICOS;REGALIAS;4375;0
1;3;2023;2;METROS CUBICOS;REGALIAS;968648;6894
1;17;2023;1;TONELADAS;REGALIAS;197482;1104
1;17;2023;2;TONELADAS;REGALIAS;1628;910
1;4;2023;1;METROS CUBICOS;REGALIAS;3382000;12624
